NAME	TITLE	SCORE	
ENSG00000224908		-0.016029537	
ENSG00000182165		-0.016030416	
ENSG00000160211		-0.016040256	
ENSG00000105254		-0.0160464	
ENSG00000006047		-0.016060406	
ENSG00000124507		-0.016066007	
ENSG00000114115		-0.016074628	
ENSG00000204120		-0.01607524	
ENSG00000246695		-0.01607536	
ENSG00000143127		-0.016081277	
ENSG00000140511		-0.016093854	
ENSG00000135074		-0.016098872	
ENSG00000029534		-0.016105887	
ENSG00000114127		-0.016111914	
ENSG00000174177		-0.016112613	
ENSG00000019549		-0.01611643	
ENSG00000122691		-0.016116675	
ENSG00000183691		-0.01612264	
ENSG00000163359		-0.016142134	
ENSG00000213371		-0.01615036	
ENSG00000108733		-0.016152551	
ENSG00000162367		-0.016153261	
ENSG00000107779		-0.01615485	
ENSG00000205707		-0.016154876	
ENSG00000178163		-0.016202303	
ENSG00000215717		-0.0162051	
ENSG00000080822		-0.016207993	
ENSG00000138316		-0.016208442	
ENSG00000090615		-0.016210033	
ENSG00000147454		-0.016212592	
ENSG00000115363		-0.016213879	
ENSG00000163507		-0.016221672	
ENSG00000237765		-0.016222026	
ENSG00000214934		-0.01622898	
ENSG00000157927		-0.016233547	
ENSG00000124191		-0.016238727	
ENSG00000241519		-0.016242776	
ENSG00000182199		-0.016245514	
ENSG00000115165		-0.016245537	
ENSG00000110455		-0.016247502	
ENSG00000123080		-0.01626401	
ENSG00000046653		-0.016266828	
ENSG00000167900		-0.01626723	
ENSG00000123136		-0.016270572	
ENSG00000102743		-0.01627881	
ENSG00000119965		-0.016280534	
ENSG00000198805		-0.016288668	
ENSG00000132846		-0.016290113	
ENSG00000135407		-0.016290225	
ENSG00000188158		-0.016290713	
ENSG00000104886		-0.016298331	
ENSG00000159200		-0.01630024	
ENSG00000229124		-0.016301678	
ENSG00000254531		-0.0163065	
ENSG00000144619		-0.016311267	
ENSG00000146250		-0.016315067	
ENSG00000235636		-0.016318593	
ENSG00000229927		-0.016326165	
ENSG00000229994		-0.016326863	
ENSG00000048162		-0.016331216	
ENSG00000037042		-0.01633172	
ENSG00000230074		-0.016333623	
ENSG00000087111		-0.016342463	
ENSG00000135333		-0.01635535	
ENSG00000102760		-0.016366147	
ENSG00000140525		-0.016368123	
ENSG00000234964		-0.016368536	
ENSG00000055950		-0.016375773	
ENSG00000104381		-0.016375864	
ENSG00000205181		-0.01638743	
ENSG00000137818		-0.016388003	
ENSG00000087266		-0.016391547	
ENSG00000183760		-0.016391579	
ENSG00000117245		-0.01639301	
ENSG00000149948		-0.01639446	
ENSG00000152583		-0.016395295	
ENSG00000158220		-0.016395321	
ENSG00000232533		-0.016397066	
ENSG00000234488		-0.016399154	
ENSG00000070081		-0.016401889	
ENSG00000140463		-0.016402666	
ENSG00000125895		-0.016408766	
ENSG00000047648		-0.01641079	
ENSG00000116663		-0.016414966	
ENSG00000109927		-0.016418785	
ENSG00000011485		-0.01642106	
ENSG00000167487		-0.016430018	
ENSG00000236008		-0.016433103	
ENSG00000059804		-0.016456114	
ENSG00000168517		-0.01647192	
ENSG00000069943		-0.016480228	
ENSG00000038427		-0.0164859	
ENSG00000235438		-0.01649107	
ENSG00000129450		-0.01649374	
ENSG00000224383		-0.016495863	
ENSG00000232742		-0.016498953	
ENSG00000060558		-0.016501112	
ENSG00000166401		-0.016502844	
ENSG00000152953		-0.0165066	
ENSG00000140553		-0.016506873	
ENSG00000143036		-0.016517498	
ENSG00000162840		-0.016518466	
ENSG00000168077		-0.01651917	
ENSG00000182179		-0.016520118	
ENSG00000170989		-0.016521031	
ENSG00000233820		-0.016523864	
ENSG00000181634		-0.016526079	
ENSG00000144031		-0.016529169	
ENSG00000243422		-0.016536014	
ENSG00000076641		-0.01654231	
ENSG00000108798		-0.016543662	
ENSG00000132669		-0.016547402	
ENSG00000139350		-0.01654869	
ENSG00000213078		-0.016553529	
ENSG00000254231		-0.01655622	
ENSG00000167895		-0.01656429	
ENSG00000173546		-0.016569985	
ENSG00000154133		-0.016578153	
ENSG00000177236		-0.016579587	
ENSG00000069667		-0.016580394	
ENSG00000140743		-0.016595721	
ENSG00000244731		-0.01660341	
ENSG00000164604		-0.01660973	
ENSG00000084764		-0.016619056	
ENSG00000204118		-0.016628904	
ENSG00000091490		-0.016628986	
ENSG00000066422		-0.016629074	
ENSG00000143891		-0.016633097	
ENSG00000146776		-0.016638052	
ENSG00000179144		-0.016660692	
ENSG00000109854		-0.016661882	
ENSG00000197093		-0.016664531	
ENSG00000164932		-0.016671047	
ENSG00000175873		-0.016673911	
ENSG00000166446		-0.016679635	
ENSG00000035115		-0.01667982	
ENSG00000243244		-0.01668064	
ENSG00000221843		-0.016681949	
ENSG00000188384		-0.016681982	
ENSG00000241399		-0.01668453	
ENSG00000135472		-0.016688744	
ENSG00000150995		-0.016692808	
ENSG00000170293		-0.016697073	
ENSG00000245602		-0.016697109	
ENSG00000164309		-0.016698895	
ENSG00000170615		-0.016704554	
ENSG00000223546		-0.01670544	
ENSG00000187531		-0.016711129	
ENSG00000154760		-0.016713234	
ENSG00000105835		-0.01671558	
ENSG00000111962		-0.016716987	
ENSG00000174165		-0.01672437	
ENSG00000128284		-0.016729513	
ENSG00000140937		-0.01674046	
ENSG00000182141		-0.016741285	
ENSG00000134775		-0.016745081	
ENSG00000228002		-0.01674524	
ENSG00000169599		-0.016747443	
ENSG00000132386		-0.016749162	
ENSG00000116667		-0.016752481	
ENSG00000115297		-0.016755546	
ENSG00000138796		-0.016756143	
ENSG00000161940		-0.016757015	
ENSG00000206561		-0.016761316	
ENSG00000255766		-0.016774394	
ENSG00000232769		-0.016777577	
ENSG00000185339		-0.016791496	
ENSG00000157895		-0.016795417	
ENSG00000079257		-0.016796215	
ENSG00000079691		-0.01680067	
ENSG00000172216		-0.016803158	
ENSG00000128510		-0.016807675	
ENSG00000170260		-0.016811809	
ENSG00000115380		-0.016818939	
ENSG00000238206		-0.016819548	
ENSG00000174004		-0.016819967	
ENSG00000249751		-0.016826274	
ENSG00000136866		-0.016833074	
ENSG00000125850		-0.016833622	
ENSG00000031691		-0.016840698	
ENSG00000157766		-0.016850784	
ENSG00000090581		-0.01685732	
ENSG00000161682		-0.016869972	
ENSG00000173269		-0.016870065	
ENSG00000090382		-0.016876008	
ENSG00000137807		-0.016880183	
ENSG00000181856		-0.016880294	
ENSG00000161281		-0.0168823	
ENSG00000101447		-0.016883247	
ENSG00000160097		-0.01688368	
ENSG00000101825		-0.016887067	
ENSG00000119408		-0.016888207	
ENSG00000127329		-0.016904682	
ENSG00000161558		-0.016910497	
ENSG00000233040		-0.016916296	
ENSG00000123983		-0.016930593	
ENSG00000196109		-0.016932568	
ENSG00000177374		-0.016940113	
ENSG00000174749		-0.016941119	
ENSG00000087086		-0.016941722	
ENSG00000167600		-0.016945012	
ENSG00000184060		-0.016952367	
ENSG00000148175		-0.016958615	
ENSG00000228594		-0.016963707	
ENSG00000196141		-0.016964769	
ENSG00000114251		-0.016968466	
ENSG00000163050		-0.016970431	
ENSG00000197713		-0.016974384	
ENSG00000120156		-0.01697598	
ENSG00000163520		-0.016976714	
ENSG00000162222		-0.016978301	
ENSG00000105258		-0.016979128	
ENSG00000187889		-0.016992548	
ENSG00000041982		-0.017006336	
ENSG00000036448		-0.017009672	
ENSG00000111837		-0.017012285	
ENSG00000163462		-0.017015684	
ENSG00000231434		-0.017018106	
ENSG00000054598		-0.017022936	
ENSG00000230039		-0.017027797	
ENSG00000099364		-0.017039059	
ENSG00000166340		-0.017040076	
ENSG00000180423		-0.017044894	
ENSG00000113924		-0.017049994	
ENSG00000249245		-0.0170513	
ENSG00000180667		-0.017062303	
ENSG00000184857		-0.01706529	
ENSG00000241288		-0.01706608	
ENSG00000256487		-0.017069748	
ENSG00000204539		-0.017072285	
ENSG00000177425		-0.017073056	
ENSG00000163121		-0.01707793	
ENSG00000217416		-0.017098151	
ENSG00000205356		-0.017098356	
ENSG00000140299		-0.017099665	
ENSG00000113448		-0.017101003	
ENSG00000235411		-0.017105373	
ENSG00000137492		-0.017106079	
ENSG00000120738		-0.01711072	
ENSG00000162817		-0.017112428	
ENSG00000165410		-0.017117318	
ENSG00000153250		-0.01711767	
ENSG00000255103		-0.017127244	
ENSG00000011638		-0.017128542	
ENSG00000164850		-0.017142005	
ENSG00000090861		-0.017142955	
ENSG00000121898		-0.017144859	
ENSG00000102359		-0.017145012	
ENSG00000187800		-0.017145252	
ENSG00000227449		-0.017155934	
ENSG00000207464		-0.017156275	
ENSG00000253146		-0.017158154	
ENSG00000185477		-0.017164413	
ENSG00000104824		-0.017164707	
ENSG00000167157		-0.017171329	
ENSG00000186446		-0.017172715	
ENSG00000184515		-0.017173614	
ENSG00000242125		-0.0171806	
ENSG00000007372		-0.017187987	
ENSG00000116141		-0.017195165	
ENSG00000183260		-0.017211374	
ENSG00000196345		-0.01721198	
ENSG00000139329		-0.017217483	
ENSG00000124019		-0.017225811	
ENSG00000188735		-0.017234525	
ENSG00000131669		-0.017246146	
ENSG00000158458		-0.017251499	
ENSG00000119977		-0.01725881	
ENSG00000163739		-0.017260084	
ENSG00000144199		-0.017273199	
ENSG00000225614		-0.01728686	
ENSG00000240184		-0.017290004	
ENSG00000186462		-0.017299334	
ENSG00000160999		-0.017304996	
ENSG00000075702		-0.017306942	
ENSG00000214226		-0.017310593	
ENSG00000019582		-0.017311994	
ENSG00000108515		-0.017316643	
ENSG00000090659		-0.017324468	
ENSG00000107186		-0.01733482	
ENSG00000074527		-0.017335434	
ENSG00000120693		-0.017339155	
ENSG00000163814		-0.017343815	
ENSG00000139496		-0.017344417	
ENSG00000240583		-0.017345577	
ENSG00000238197		-0.017348204	
ENSG00000224043		-0.017365972	
ENSG00000080546		-0.017367039	
ENSG00000152049		-0.017371375	
ENSG00000182195		-0.017378684	
ENSG00000241043		-0.017379375	
ENSG00000132801		-0.017384738	
ENSG00000149489		-0.017407414	
ENSG00000108821		-0.017409282	
ENSG00000065534		-0.017412167	
ENSG00000068394		-0.01741416	
ENSG00000175564		-0.017416729	
ENSG00000236257		-0.017418327	
ENSG00000196083		-0.017420966	
ENSG00000132535		-0.017422833	
ENSG00000178075		-0.017424982	
ENSG00000078098		-0.017430803	
ENSG00000116117		-0.01743539	
ENSG00000153443		-0.017455606	
ENSG00000169684		-0.017462868	
ENSG00000179750		-0.017472431	
ENSG00000118307		-0.017472604	
ENSG00000215301		-0.017473256	
ENSG00000163486		-0.017480338	
ENSG00000162733		-0.017487777	
ENSG00000256890		-0.017503764	
ENSG00000091622		-0.017517429	
ENSG00000164659		-0.01752273	
ENSG00000164176		-0.017524129	
ENSG00000082014		-0.017524824	
ENSG00000149547		-0.017546918	
ENSG00000152749		-0.017547151	
ENSG00000184731		-0.017548533	
ENSG00000164815		-0.017549044	
ENSG00000130332		-0.017554976	
ENSG00000160199		-0.017560024	
ENSG00000102908		-0.017566686	
ENSG00000133069		-0.017569866	
ENSG00000205056		-0.017570075	
ENSG00000186891		-0.017572938	
ENSG00000163683		-0.017576272	
ENSG00000166250		-0.017578736	
ENSG00000137070		-0.017579162	
ENSG00000163596		-0.01758039	
ENSG00000229991		-0.017580533	
ENSG00000132434		-0.017583527	
ENSG00000248334		-0.017591761	
ENSG00000244119		-0.017601581	
ENSG00000182287		-0.01760319	
ENSG00000074696		-0.017606476	
ENSG00000179296		-0.017608518	
ENSG00000127084		-0.017621316	
ENSG00000163939		-0.017624138	
ENSG00000156463		-0.01762432	
ENSG00000249222		-0.017630367	
ENSG00000225492		-0.017635496	
ENSG00000001617		-0.017635932	
ENSG00000136059		-0.01765564	
ENSG00000166575		-0.01765924	
ENSG00000005810		-0.01766347	
ENSG00000056050		-0.017663922	
ENSG00000198189		-0.0176708	
ENSG00000216895		-0.017675871	
ENSG00000178685		-0.017677277	
ENSG00000122694		-0.01767792	
ENSG00000187164		-0.017679414	
ENSG00000089094		-0.017681088	
ENSG00000167720		-0.01768151	
ENSG00000172403		-0.017684568	
ENSG00000168439		-0.017685095	
ENSG00000145779		-0.017687138	
ENSG00000197258		-0.017688926	
ENSG00000243147		-0.01770974	
ENSG00000234449		-0.01772039	
ENSG00000054277		-0.017722707	
ENSG00000100058		-0.0177269	
ENSG00000132635		-0.017732076	
ENSG00000121361		-0.01773226	
ENSG00000111341		-0.017741121	
ENSG00000144381		-0.0177595	
ENSG00000197168		-0.017760575	
ENSG00000105609		-0.01778064	
ENSG00000174307		-0.017790003	
ENSG00000198931		-0.017792035	
ENSG00000091972		-0.017796893	
ENSG00000049323		-0.017802656	
ENSG00000175315		-0.017810112	
ENSG00000118217		-0.01781567	
ENSG00000102109		-0.017832063	
ENSG00000253982		-0.017832315	
ENSG00000047644		-0.017836217	
ENSG00000183496		-0.017847145	
ENSG00000129317		-0.017859276	
ENSG00000050555		-0.01786002	
ENSG00000112902		-0.017866734	
ENSG00000186496		-0.01788104	
ENSG00000171791		-0.017896578	
ENSG00000151422		-0.017897854	
ENSG00000122679		-0.01790093	
ENSG00000159173		-0.017907638	
ENSG00000198331		-0.017913368	
ENSG00000235674		-0.017914552	
ENSG00000185305		-0.017929353	
ENSG00000167588		-0.017929573	
ENSG00000168140		-0.01793415	
ENSG00000213203		-0.017941693	
ENSG00000165730		-0.017944919	
ENSG00000134802		-0.017947542	
ENSG00000233837		-0.017951429	
ENSG00000254634		-0.017954063	
ENSG00000112782		-0.017971663	
ENSG00000116521		-0.017973585	
ENSG00000213963		-0.017975401	
ENSG00000082153		-0.017980216	
ENSG00000179965		-0.01798131	
ENSG00000253266		-0.017985627	
ENSG00000078596		-0.017995002	
ENSG00000149582		-0.01799699	
ENSG00000172780		-0.017998513	
ENSG00000167765		-0.018015077	
ENSG00000233488		-0.01801532	
ENSG00000168952		-0.01801909	
ENSG00000233927		-0.01802011	
ENSG00000154124		-0.01803187	
ENSG00000065833		-0.01803246	
ENSG00000081051		-0.018044075	
ENSG00000140829		-0.018050253	
ENSG00000091436		-0.018051729	
ENSG00000177764		-0.01805656	
ENSG00000233901		-0.018058915	
ENSG00000119698		-0.018059079	
ENSG00000205578		-0.018060202	
ENSG00000099625		-0.01806127	
ENSG00000236762		-0.018062385	
ENSG00000161243		-0.01807464	
ENSG00000136367		-0.018082304	
ENSG00000141576		-0.018089868	
ENSG00000035928		-0.01809384	
ENSG00000256356		-0.018097285	
ENSG00000228106		-0.01810259	
ENSG00000146386		-0.018104482	
ENSG00000175866		-0.018109977	
ENSG00000127947		-0.018110653	
ENSG00000110680		-0.018116483	
ENSG00000166450		-0.018116718	
ENSG00000204164		-0.018121678	
ENSG00000101670		-0.018129	
ENSG00000239569		-0.018131927	
ENSG00000157570		-0.018133087	
ENSG00000166394		-0.0181421	
ENSG00000115825		-0.01814574	
ENSG00000177732		-0.018152084	
ENSG00000187667		-0.018164292	
ENSG00000135424		-0.018176097	
ENSG00000161570		-0.018185895	
ENSG00000074800		-0.018187987	
ENSG00000180370		-0.018204391	
ENSG00000215482		-0.018209355	
ENSG00000101265		-0.01823185	
ENSG00000165060		-0.018234838	
ENSG00000105825		-0.018237164	
ENSG00000186272		-0.01824189	
ENSG00000197385		-0.018248837	
ENSG00000177614		-0.018248944	
ENSG00000255981		-0.018250458	
ENSG00000171453		-0.018253947	
ENSG00000249264		-0.018269744	
ENSG00000224785		-0.018288733	
ENSG00000138382		-0.018290747	
ENSG00000115414		-0.018292017	
ENSG00000204856		-0.01831337	
ENSG00000144810		-0.018315118	
ENSG00000003987		-0.01832651	
ENSG00000187134		-0.018327998	
ENSG00000196872		-0.018337002	
ENSG00000115526		-0.018340671	
ENSG00000123700		-0.018340675	
ENSG00000006837		-0.01834428	
ENSG00000147443		-0.01834841	
ENSG00000125814		-0.018355051	
ENSG00000139174		-0.018373918	
ENSG00000243232		-0.018376712	
ENSG00000162441		-0.018378265	
ENSG00000139910		-0.018383333	
ENSG00000115266		-0.0183838	
ENSG00000145244		-0.01838709	
ENSG00000130203		-0.018389473	
ENSG00000134762		-0.01839388	
ENSG00000153832		-0.01840599	
ENSG00000108846		-0.01841302	
ENSG00000136504		-0.018415082	
ENSG00000164506		-0.01841761	
ENSG00000184588		-0.01842095	
ENSG00000123338		-0.01842301	
ENSG00000147383		-0.018430242	
ENSG00000091651		-0.018445553	
ENSG00000196367		-0.018446742	
ENSG00000185291		-0.018449217	
ENSG00000248044		-0.018449394	
ENSG00000135678		-0.01845113	
ENSG00000153976		-0.01845733	
ENSG00000111181		-0.018457491	
ENSG00000112655		-0.01845866	
ENSG00000213199		-0.018466609	
ENSG00000196116		-0.018469483	
ENSG00000148950		-0.018470634	
ENSG00000105711		-0.018472992	
ENSG00000135338		-0.01847422	
ENSG00000001561		-0.018480908	
ENSG00000100304		-0.018484514	
ENSG00000134817		-0.018488018	
ENSG00000141086		-0.018491741	
ENSG00000141052		-0.018492145	
ENSG00000197054		-0.018502986	
ENSG00000177459		-0.018508194	
ENSG00000089220		-0.018508904	
ENSG00000106789		-0.018523164	
ENSG00000121297		-0.018526394	
ENSG00000235916		-0.018536724	
ENSG00000127561		-0.018567502	
ENSG00000159208		-0.018579245	
ENSG00000256540		-0.018581804	
ENSG00000054983		-0.018589092	
ENSG00000136327		-0.018592501	
ENSG00000104870		-0.018593337	
ENSG00000188487		-0.018593768	
ENSG00000048740		-0.018597983	
ENSG00000053108		-0.018602643	
ENSG00000143554		-0.018607613	
ENSG00000135299		-0.018615056	
ENSG00000226086		-0.018615905	
ENSG00000104936		-0.018622622	
ENSG00000118655		-0.018626563	
ENSG00000236824		-0.018631494	
ENSG00000081041		-0.018649178	
ENSG00000137310		-0.018652344	
ENSG00000236943		-0.018657532	
ENSG00000168398		-0.018657545	
ENSG00000196275		-0.018657843	
ENSG00000237176		-0.018683067	
ENSG00000204632		-0.018684432	
ENSG00000158859		-0.018684838	
ENSG00000112964		-0.01869347	
ENSG00000143952		-0.018700825	
ENSG00000134215		-0.01870399	
ENSG00000186472		-0.018717956	
ENSG00000161813		-0.018718963	
ENSG00000114631		-0.018724475	
ENSG00000109084		-0.018726941	
ENSG00000196843		-0.018732557	
ENSG00000223751		-0.018735953	
ENSG00000198771		-0.018739413	
ENSG00000035403		-0.018742073	
ENSG00000125864		-0.018748581	
ENSG00000104177		-0.018753039	
ENSG00000229689		-0.018753074	
ENSG00000119946		-0.018758118	
ENSG00000071909		-0.018758431	
ENSG00000241478		-0.018764034	
ENSG00000163322		-0.018764615	
ENSG00000117906		-0.018764636	
ENSG00000214783		-0.018770695	
ENSG00000184924		-0.018772313	
ENSG00000228527		-0.018791795	
ENSG00000139192		-0.0187919	
ENSG00000137501		-0.0187949	
ENSG00000165240		-0.018806195	
ENSG00000168280		-0.018814152	
ENSG00000175591		-0.018826568	
ENSG00000175662		-0.01883207	
ENSG00000135744		-0.018836407	
ENSG00000102802		-0.018845454	
ENSG00000112276		-0.018853603	
ENSG00000109381		-0.018859128	
ENSG00000077092		-0.018866694	
ENSG00000139318		-0.0188675	
ENSG00000109920		-0.018869257	
ENSG00000170525		-0.018874813	
ENSG00000148444		-0.018877001	
ENSG00000173013		-0.018880608	
ENSG00000157450		-0.018893559	
ENSG00000254429		-0.018900974	
ENSG00000235568		-0.018912185	
ENSG00000173418		-0.01891734	
ENSG00000122299		-0.018917399	
ENSG00000149177		-0.018920278	
ENSG00000180834		-0.018928915	
ENSG00000144231		-0.018938005	
ENSG00000164933		-0.018939987	
ENSG00000172728		-0.018940432	
ENSG00000090097		-0.018949928	
ENSG00000149256		-0.018969407	
ENSG00000118507		-0.018972365	
ENSG00000149218		-0.01897974	
ENSG00000149716		-0.018992128	
ENSG00000168675		-0.018994808	
ENSG00000136522		-0.01899837	
ENSG00000197329		-0.01903512	
ENSG00000162613		-0.019041788	
ENSG00000174567		-0.019044893	
ENSG00000143140		-0.019054243	
ENSG00000205281		-0.019063128	
ENSG00000118640		-0.019077674	
ENSG00000104205		-0.019081336	
ENSG00000137561		-0.0190892	
ENSG00000137941		-0.019093232	
ENSG00000107959		-0.019093584	
ENSG00000239389		-0.019095961	
ENSG00000174684		-0.019103393	
ENSG00000010404		-0.019109666	
ENSG00000148341		-0.019113839	
ENSG00000185753		-0.019119402	
ENSG00000134138		-0.019120153	
ENSG00000081026		-0.019132392	
ENSG00000183340		-0.019134108	
ENSG00000253731		-0.019143172	
ENSG00000137821		-0.019149678	
ENSG00000155849		-0.019151824	
ENSG00000169519		-0.01915749	
ENSG00000188243		-0.019169522	
ENSG00000173272		-0.019169807	
ENSG00000130304		-0.019172838	
ENSG00000116691		-0.019203544	
ENSG00000177354		-0.019210288	
ENSG00000146373		-0.019213218	
ENSG00000184005		-0.019222511	
ENSG00000153531		-0.019230556	
ENSG00000013374		-0.019231418	
ENSG00000120658		-0.019244613	
ENSG00000111445		-0.019258669	
ENSG00000173530		-0.019271232	
ENSG00000164951		-0.01927162	
ENSG00000107829		-0.019273572	
ENSG00000183682		-0.019288922	
ENSG00000174547		-0.019303499	
ENSG00000061656		-0.019307498	
ENSG00000003147		-0.019309346	
ENSG00000241293		-0.019311573	
ENSG00000081019		-0.019311694	
ENSG00000164078		-0.019312989	
ENSG00000197646		-0.019318188	
ENSG00000187479		-0.019320533	
ENSG00000242265		-0.019323159	
ENSG00000130066		-0.019328607	
ENSG00000080493		-0.019329282	
ENSG00000162664		-0.019330245	
ENSG00000184292		-0.019334195	
ENSG00000076716		-0.019337093	
ENSG00000117620		-0.019347144	
ENSG00000162591		-0.019351412	
ENSG00000134013		-0.019357443	
ENSG00000183161		-0.019360092	
ENSG00000254013		-0.01936098	
ENSG00000154229		-0.019371117	
ENSG00000243725		-0.019373612	
ENSG00000151623		-0.019391546	
ENSG00000163125		-0.019393384	
ENSG00000224287		-0.01939519	
ENSG00000256663		-0.019400807	
ENSG00000223658		-0.019402733	
ENSG00000145936		-0.019403908	
ENSG00000182218		-0.019409511	
ENSG00000078018		-0.019420337	
ENSG00000125089		-0.019423626	
ENSG00000103351		-0.019434247	
ENSG00000196639		-0.019437758	
ENSG00000128272		-0.019437907	
ENSG00000158158		-0.019439276	
ENSG00000053372		-0.019449549	
ENSG00000187741		-0.019453997	
ENSG00000158109		-0.019457474	
ENSG00000160563		-0.019467779	
ENSG00000213462		-0.019468391	
ENSG00000128039		-0.019481933	
ENSG00000246283		-0.019483937	
ENSG00000108788		-0.019486636	
ENSG00000232320		-0.019488582	
ENSG00000249855		-0.019512504	
ENSG00000173905		-0.019517923	
ENSG00000065970		-0.019519301	
ENSG00000101194		-0.019521846	
ENSG00000063438		-0.019542363	
ENSG00000105894		-0.019544264	
ENSG00000221625		-0.019546904	
ENSG00000110799		-0.019547977	
ENSG00000152266		-0.019548086	
ENSG00000081853		-0.019551266	
ENSG00000136490		-0.019555468	
ENSG00000127129		-0.019557375	
ENSG00000152601		-0.019573456	
ENSG00000163734		-0.019578623	
ENSG00000157303		-0.019586181	
ENSG00000137857		-0.0196031	
ENSG00000134910		-0.019605882	
ENSG00000133561		-0.019619815	
ENSG00000184347		-0.01962658	
ENSG00000072163		-0.01963244	
ENSG00000162384		-0.019637743	
ENSG00000198794		-0.019638529	
ENSG00000087253		-0.01965802	
ENSG00000173214		-0.019663118	
ENSG00000088325		-0.019665014	
ENSG00000179776		-0.01966515	
ENSG00000155111		-0.01966646	
ENSG00000189184		-0.019678542	
ENSG00000068615		-0.019680167	
ENSG00000164284		-0.019684913	
ENSG00000219146		-0.019696942	
ENSG00000198682		-0.019698644	
ENSG00000134709		-0.019700516	
ENSG00000159239		-0.019701045	
ENSG00000112394		-0.019704228	
ENSG00000067798		-0.019706607	
ENSG00000173320		-0.019713512	
ENSG00000187257		-0.019721283	
ENSG00000158555		-0.019733267	
ENSG00000100979		-0.019736974	
ENSG00000178761		-0.019744603	
ENSG00000136158		-0.019751137	
ENSG00000099139		-0.0197517	
ENSG00000114480		-0.019752592	
ENSG00000237289		-0.019765098	
ENSG00000152056		-0.0197668	
ENSG00000175471		-0.019766908	
ENSG00000253919		-0.019770864	
ENSG00000248905		-0.019785656	
ENSG00000115461		-0.019792542	
ENSG00000105426		-0.019796113	
ENSG00000141499		-0.019797409	
ENSG00000216802		-0.01979862	
ENSG00000140931		-0.01980155	
ENSG00000124608		-0.019806366	
ENSG00000174939		-0.019807441	
ENSG00000185432		-0.019811364	
ENSG00000155666		-0.019818565	
ENSG00000122674		-0.019841932	
ENSG00000150433		-0.019849237	
ENSG00000000460		-0.019857803	
ENSG00000248180		-0.01987821	
ENSG00000142484		-0.019885983	
ENSG00000163389		-0.019898092	
ENSG00000172183		-0.019900423	
ENSG00000048392		-0.019904513	
ENSG00000088836		-0.019905247	
ENSG00000224345		-0.019908622	
ENSG00000074842		-0.019911345	
ENSG00000008311		-0.019916985	
ENSG00000254535		-0.019921465	
ENSG00000171303		-0.019924073	
ENSG00000176890		-0.019926269	
ENSG00000092853		-0.019932682	
ENSG00000088451		-0.019942988	
ENSG00000091879		-0.019946204	
ENSG00000196482		-0.01994816	
ENSG00000170323		-0.019951103	
ENSG00000161011		-0.019955825	
ENSG00000014257		-0.019969625	
ENSG00000139438		-0.019984381	
ENSG00000100485		-0.019991076	
ENSG00000164484		-0.01999847	
ENSG00000223385		-0.020001722	
ENSG00000182010		-0.020015916	
ENSG00000113739		-0.02002271	
ENSG00000101204		-0.020028489	
ENSG00000172292		-0.020032419	
ENSG00000113657		-0.020033846	
ENSG00000138614		-0.020039191	
ENSG00000106772		-0.0200533	
ENSG00000204802		-0.020053979	
ENSG00000124831		-0.020061972	
ENSG00000245552		-0.020075394	
ENSG00000064042		-0.020079257	
ENSG00000187231		-0.020080166	
ENSG00000165424		-0.020092167	
ENSG00000103175		-0.020097956	
ENSG00000186318		-0.020099066	
ENSG00000057252		-0.020102696	
ENSG00000060642		-0.020102829	
ENSG00000247271		-0.020104395	
ENSG00000100068		-0.020118859	
ENSG00000243974		-0.020120032	
ENSG00000108179		-0.02013194	
ENSG00000185437		-0.020134445	
ENSG00000140280		-0.020136716	
ENSG00000116793		-0.02013764	
ENSG00000135148		-0.020142427	
ENSG00000149782		-0.020151941	
ENSG00000107262		-0.020153983	
ENSG00000136247		-0.020155748	
ENSG00000182759		-0.0201702	
ENSG00000197291		-0.020180224	
ENSG00000214199		-0.020186037	
ENSG00000184154		-0.020187156	
ENSG00000120051		-0.020193592	
ENSG00000106993		-0.02020042	
ENSG00000225439		-0.020204512	
ENSG00000136715		-0.020214593	
ENSG00000236537		-0.0202177	
ENSG00000227963		-0.020223552	
ENSG00000136653		-0.020228572	
ENSG00000091592		-0.020228697	
ENSG00000141933		-0.020229984	
ENSG00000088992		-0.020238137	
ENSG00000075223		-0.020251226	
ENSG00000241095		-0.020251794	
ENSG00000120820		-0.020253468	
ENSG00000178966		-0.02025411	
ENSG00000180875		-0.020264244	
ENSG00000171763		-0.020269657	
ENSG00000124813		-0.020269906	
ENSG00000156966		-0.020278065	
ENSG00000141522		-0.020283645	
ENSG00000134986		-0.020295773	
ENSG00000175984		-0.020324757	
ENSG00000148842		-0.020335672	
ENSG00000118785		-0.020341605	
ENSG00000215045		-0.020362925	
ENSG00000125968		-0.020372557	
ENSG00000116584		-0.020372637	
ENSG00000137193		-0.020372959	
ENSG00000217555		-0.020377021	
ENSG00000113318		-0.020377116	
ENSG00000119655		-0.020390436	
ENSG00000179743		-0.020390827	
ENSG00000180340		-0.020390846	
ENSG00000235859		-0.020402243	
ENSG00000149591		-0.020403486	
ENSG00000101460		-0.020419993	
ENSG00000100918		-0.0204378	
ENSG00000064687		-0.02043866	
ENSG00000203952		-0.020439075	
ENSG00000131480		-0.02044236	
ENSG00000144152		-0.020448046	
ENSG00000233247		-0.020452362	
ENSG00000120278		-0.020455692	
ENSG00000107957		-0.020462302	
ENSG00000197696		-0.020472169	
